pais_hecho|departamento_hecho|victimas_identificadas|victimas_total|responsables_identificados|tc_tc_politico|v_vs_violacion_sexual_embarazo|v_vs_violacion_sexual_embarazo_nacimiento|v_vs_violacion_sexual_ind_col|v_vs_violacion_sexual_multiple_responsable|cluster
Colombia|GuainÃ­a|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|GuainÃ­a|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Guaviare|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Guaviare|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Guaviare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Guaviare|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Guaviare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Huila|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|2|0|0|No|No|Individual|SÃÂ­|0
Colombia|Huila|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|La Guajira|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|3|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Magdalena|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|3|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Meta|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Meta|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|2|0|0|No|No|Individual|SÃÂ­|0
Colombia|NariÃ±o|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|NariÃ±o|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|NariÃ±o|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|3|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Norte De Santander|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|3|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Norte De Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Putumayo|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Putumayo|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Quindio|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Quindio|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Quindio|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Quindio|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Quindio|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Quindio|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Quindio|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Quindio|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Risaralda|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Risaralda|1|2|0|0|No|No|Individual|SÃÂ­|0
Colombia|Risaralda|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Risaralda|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Risaralda|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Risaralda|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Risaralda|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Risaralda|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Risaralda|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Risaralda|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Risaralda|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Risaralda|1|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|Risaralda|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Santander|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Santander|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
